report_id,report_type,date,location,activity,barrier_failure,observed_severity,report_text,sif_potential,life_saving_rule,data_source
SYN-OIL-07824,UA/UC Observation,2017-05-14,Unit 3,maintenance job,tool inspection,Low,A routine observation during maintenance job identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 3.,Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07825,Near-Miss,2022-11-16,Unit 3,crossing a safety barrier,fall protection,Moderate,"While carrying out crossing a safety barrier, the team identified a loss of control involving fall protection. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 3.",SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07826,Incident,2025-02-27,Unit 1,work inside a pit,lifting plan,High,A minor procedural observation was recorded during work inside a pit. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 1.,Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07827,Incident,2023-03-20,Unit 1,ladder work,procedure compliance,Moderate,"During ladder work, an unexpected condition was observed. The procedure compliance was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07828,Incident,2015-12-21,Unit 1,simultaneous operations,isolation and lockout,High,"During inspection, isolation and lockout needed improvement, but the task remained controlled and no credible SIF scenario was identified. The observation was made at Unit 1.",Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07829,Near-Miss,2021-08-09,Unit 1,hot-work repair,PPE,Low,"During hot-work repair, personnel were exposed because PPE was ineffective. The task was stopped before escalation. The observation was made at Unit 1.",SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07830,UA/UC Observation,2023-07-18,Unit 1,electrical maintenance,permit verification,High,A routine observation during electrical maintenance identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 1.,Non-SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07831,Incident,2025-11-21,Unit 3,platform maintenance,lifting plan,Moderate,"During platform maintenance, an unexpected condition was observed. The lifting plan was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 3.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07832,Near-Miss,2025-07-14,Unit 1,light vehicle movement,barricading,Moderate,A routine observation during light vehicle movement identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 1.,Non-SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07833,UA/UC Observation,2017-12-07,Unit 1,overriding a safety alarm,no barrier identified,Low,"While carrying out overriding a safety alarm, the team identified a loss of control involving no barrier identified. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 1.",SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07834,Incident,2019-12-20,Unit 4,work inside a pit,gas testing,High,"During work inside a pit, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 4.",Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07835,Near-Miss,2016-12-29,Unit 4,lifting and rigging,barricading,Moderate,"A report was raised after lifting and rigging. barricading was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 4.",SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07836,UA/UC Observation,2022-12-26,Unit 1,waste segregation,fall protection,High,"During waste segregation, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 1.",Non-SIF-potential,Other/No Life-Saving Rule,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07837,Incident,2021-08-16,Unit 3,entry into a vessel,exclusion zone,High,"A report was raised after entry into a vessel. exclusion zone was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 3.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07838,Incident,2025-09-24,Unit 4,disabling a trip system,guard/interlock,High,A routine observation during disabling a trip system identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 4.,Non-SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07839,Incident,2023-06-04,Unit 3,platform maintenance,isolation and lockout,High,"A report was raised after platform maintenance. isolation and lockout was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 3.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07840,Incident,2025-07-17,Unit 3,load transfer,gas testing,Low,"During load transfer, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 3.",Non-SIF-potential,Safe Mechanical Lifting,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07841,UA/UC Observation,2018-02-23,Unit 3,hose handling,guard/interlock,Low,"During hose handling, an unexpected condition was observed. The guard/interlock was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 3.",SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07842,Incident,2024-11-11,Unit 2,work inside a pit,barricading,Moderate,A routine observation during work inside a pit identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 2.,Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07843,UA/UC Observation,2024-10-04,Unit 2,ladder work,no barrier identified,Low,"During ladder work, personnel were exposed because no barrier identified was ineffective. The task was stopped before escalation. The observation was made at Unit 2.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07844,Near-Miss,2015-07-15,Unit 2,disabling a trip system,no barrier identified,Low,"During disabling a trip system, a minor housekeeping issue was observed and corrected. The condition did not create a credible high-consequence exposure. The observation was made at Unit 2.",Non-SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07845,UA/UC Observation,2017-05-30,Unit 1,vehicle reversing,PPE,High,"During vehicle reversing, an unexpected condition was observed. The PPE was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 1.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07846,Incident,2017-10-13,Unit 4,gas cutting,barricading,Low,A minor procedural observation was recorded during gas cutting. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 4.,Non-SIF-potential,Hot Work,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07847,Near-Miss,2015-09-14,Unit 4,entry into a tank,procedure compliance,Moderate,"A report was raised after entry into a tank. procedure compliance was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 4.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07848,Near-Miss,2016-10-27,Unit 4,permit-to-work activity,lifting plan,Low,A minor procedural observation was recorded during permit-to-work activity. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 4.,Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07849,Incident,2016-07-31,Unit 2,simultaneous operations,procedure compliance,Low,"While carrying out simultaneous operations, the team identified a loss of control involving procedure compliance. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 2.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07850,UA/UC Observation,2020-07-23,Unit 2,entry into a vessel,isolation and lockout,Moderate,A minor procedural observation was recorded during entry into a vessel. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 2.,Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07851,UA/UC Observation,2025-02-15,Unit 1,roof inspection,tool inspection,High,"While carrying out roof inspection, the team identified a loss of control involving tool inspection. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 1.",SIF-potential,Working at Height,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07852,Incident,2021-05-13,Unit 2,lifting and rigging,no barrier identified,High,A minor procedural observation was recorded during lifting and rigging. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 2.,Non-SIF-potential,Line of Fire,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07853,Incident,2015-09-05,Unit 2,pump maintenance,gas testing,Moderate,"While carrying out pump maintenance, the team identified a loss of control involving gas testing. No serious injury occurred, but the scenario had credible SIF potential. The observation was made at Unit 2.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07854,Incident,2022-03-22,Unit 2,general site inspection,isolation and lockout,Moderate,A minor procedural observation was recorded during general site inspection. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 2.,Non-SIF-potential,Other/No Life-Saving Rule,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07855,UA/UC Observation,2018-02-05,Unit 3,manhole entry,gas testing,Moderate,"During manhole entry, an unexpected condition was observed. The gas testing was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 3.",SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07856,Incident,2019-11-21,Unit 3,permit-to-work activity,guard/interlock,Low,A minor procedural observation was recorded during permit-to-work activity. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 3.,Non-SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07857,Near-Miss,2016-01-31,Unit 3,pipeline intervention,guard/interlock,High,"During pipeline intervention, an unexpected condition was observed. The guard/interlock was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 3.",SIF-potential,Energy Isolation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07858,Incident,2022-05-09,Unit 1,entry into a tank,supervision,Low,A routine observation during entry into a tank identified a low-risk deviation. The issue was corrected immediately and no significant energy source was involved. The observation was made at Unit 1.,Non-SIF-potential,Confined Space,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07859,UA/UC Observation,2022-06-20,Unit 2,simultaneous operations,tool inspection,High,"During simultaneous operations, an unexpected condition was observed. The tool inspection was missing or ineffective and personnel were potentially exposed to a high-energy event. The observation was made at Unit 2.",SIF-potential,Work Authorisation,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07860,Incident,2024-08-30,Unit 3,temporary bypass of an interlock,gas testing,High,A minor procedural observation was recorded during temporary bypass of an interlock. The condition was corrected without exposure to a high-energy hazard. The observation was made at Unit 3.,Non-SIF-potential,Bypassing Safety Controls,SYNTHETIC_PROTOTYPE_DATA
SYN-OIL-07861,Near-Miss,2020-09-02,Unit 4,vehicle reversing,guard/interlock,Moderate,"A report was raised after vehicle reversing. guard/interlock was not adequately verified, creating a credible high-consequence exposure. The observation was made at Unit 4.",SIF-potential,Driving,SYNTHETIC_PROTOTYPE_DATA
